# Frequency, Real(S11), Imag(S11), Amp(S11), Phase(S11), Real(E0), Imag(E0), Amp(E0), Phase(E0), Real(E1), Imag(E1), Amp(E1), Phase(E1), Real(E2), Imag(E2), Amp(E2), Phase(E2), Real(I0), Imag(I0), Amp(I0), Phase(I0), Real(I1), Imag(I1), Amp(I1), Phase(I1), Real(I2), Imag(I2), Amp(I2), Phase(I2), Real(S21), Imag(S21), Amp(S21), Phase(S21), Real(ZL1), Imag(ZL1), Amp(ZL1), Phase(ZL1), Real(ZL2), Imag(ZL2), Amp(ZL2), Phase(ZL2), Real(J4avg), Imag(J4avg), Amp(J4avg), Phase(J4avg), Real(Icavg), Imag(Icavg), Amp(Icavg), Phase(Icavg), Unwrapped Phase(S21) 
11788732394.366196,0.01587550702701146,0.004373596178920552,0.01646693860135996,0.2688247911344803,-128.95302373841807,65.92013700489795,144.8252284445826,2.669029231399189,71.93297379246107,-166.56983141894588,181.4383130917033,-1.1631390560331165,83.31348117830757,75.01714009556385,112.11024687407331,0.7330471994333928,-0.00011282323364396483,5.7819369426366556e-05,0.00012677602900684076,2.668012938975578,5.544486469077318e-05,-5.631630737787593e-05,7.902948498666524e-05,-0.7931953706984872,5.7378368953192005e-05,-1.5030620484885278e-06,5.739805239945197e-05,-0.02618963228976924,0.0056463372254249985,-0.003254946095835314,0.006517345943711568,-0.5229385979554613,26.20041461742889,2.0356050438636104,26.279372405363567,0.07753785595365151,25.910071967383388,1.3837954420890624,25.94699826917428,0.053356933551063766,3.290092670448348e-11,5.7958849890890376e-12,3.340753299512763e-11,0.17437267712039847,1.0001603989206809,-0.001002475774789499,1.0001609013188097,-0.0010023146688910888,-0.4735797146141984
11929577464.788733,0.016561431704844365,0.0029516837056441647,0.01682240936407117,0.1763744319357754,-104.47898056087897,103.12262372801469,146.7996352297587,2.3627278574984816,20.977278684647814,-169.5715592310747,170.8641563379261,-1.4477141202573347,97.44166558305032,31.8496646202331,102.51477614480922,0.3159121887160954,-9.039093995933074e-05,9.106025179248138e-05,0.00012830624101438492,2.352505846479878,3.683305730326849e-05,-6.847013144402335e-05,7.774852416777887e-05,-1.077256698289877,5.355788265606226e-05,-2.259012034845801e-05,5.8127104967978165e-05,-0.39914767500092685,0.004524849646701311,-0.004921362178778253,0.006685362370130882,-0.8273493607919761,26.29682109831381,1.9228896816957135,26.36703063685204,0.07299260469157622,25.930836218391562,1.307454607490517,25.963776777188947,0.05037817985090682,3.3112362402212284e-11,5.179479886970975e-12,3.351500493443166e-11,0.15516398793191616,1.0001479113844352,-0.0010202050385552364,1.0001484317164968,-0.0010200538071399629,-0.7890868071099155
12070422535.211267,0.017032798716403175,0.0014194633082032192,0.01709184332355176,0.08314492933154893,-69.62407554447026,128.18998053955076,145.87728749244175,2.0683512838428046,-28.744323249345424,-159.17885335572143,161.75334146380135,-1.7494498251016468,89.98399612239862,-11.562486496697026,90.72381524242768,-0.12779465466977105,-5.648485452277725e-05,0.00011440804193981941,0.00012759207989120167,2.029402519819989,1.5040150340764386e-05,-7.413032978031678e-05,7.564067632967937e-05,-1.3706254443238757,4.144470418201286e-05,-4.0277712159502655e-05,5.779236629121793e-05,-0.771119183880039,0.002829674120302577,-0.006093124775827035,0.006718126610961378,-1.136028455227496,26.37253066355131,1.7940236394740627,26.433480558166114,0.0679215809471634,25.938663192360654,1.2279531537313328,25.96771297504815,0.047305331006438266,3.380989151623738e-11,4.869655917858346e-12,3.415878090766813e-11,0.1430467650251398,1.0001392976192802,-0.001050008638716484,1.0001398488014206,-0.0010498620096611796,-1.1121901337698037
12211267605.633804,0.017269109497160318,-0.00018068415985750957,0.017270054707224758,-0.010462471563861868,-30.124677370633588,138.4789030633341,141.71768690007977,1.7849988315582668,-73.31958962900627,-136.45669667596417,154.90704403312967,-2.0638447986950657,64.027467575808,-44.87055958695858,78.18493283119162,-0.6112638307788457,-1.6056157426699132e-05,0.00012372011947740514,0.00012475763766124444,1.699853075791469,-7.366009231619696e-06,-7.250203453060269e-05,7.287525713901125e-05,-1.6720461895493082,2.3422166658318816e-05,-5.121808494680248e-05,5.631953583427279e-05,-1.141886124612157,0.0008083696543663564,-0.0065631028166028595,0.006612698396222284,-1.4482447410011419,26.424300781388006,1.65336843321555,26.4759758830759,0.06248853480499403,25.93301262095844,1.1476879086840315,25.95839615874851,0.04422700611743575,3.412114734868764e-11,4.3194658134470975e-12,3.439346567742762e-11,0.12592223796453422,1.0001259562312563,-0.0010703026407201663,1.0001265289328283,-0.001070167437871837,-1.4417395777983237
12352112676.056341,0.01725973847487794,-0.001802246102738804,0.01735357782234024,-0.10404204299681234,7.876372256981451,134.0060742348651,134.23734641213196,1.5120876374238836,-109.42138273506069,-103.68429791080473,150.74306827482698,-2.3831093026533807,27.36114701668881,-60.90361631614797,66.76737861001752,-1.1485635796042393,2.4498529484752028e-05,0.00011749893246772552,0.00012002573506531998,1.3652411923005376,-2.768203578596324e-05,-6.389094909951465e-05,6.963008316878647e-05,-1.9796508899177012,3.1835063012112076e-06,-5.360798336821082e-05,5.370242632485258e-05,-1.5114810585412095,-0.0012192326519771808,-0.0062564185748386686,0.006374111831716919,-1.76326119493722,26.449983756636303,1.506015908607463,26.492824021672412,0.05687684337900074,25.913875341804935,1.0691545456841465,25.935921550489837,0.04123460903607243,3.432825949377534e-11,3.739179051506878e-12,3.453130260866516e-11,0.10849648886762184,1.0001114549901726,-0.001087904151956758,1.0001120466917715,-0.0010877824840756038,-1.776351461289256
12492957746.47887,0.017004803152163794,-0.0033971530961651696,0.017340818302566473,-0.19718025313894413,39.03879034296461,117.28510303318403,123.61157933198065,1.2494774289365627,-134.69602529666878,-64.0671019418421,149.1563367140237,-2.6976205418499166,-9.97374875962665,-57.59552897863894,58.452721259573465,-1.7422646585868158,5.8795108767348876e-05,9.730471912119892e-05,0.00011368849184600789,1.027267229171252,-4.356717074363567e-05,-4.966713065362981e-05,6.606755810509297e-05,-2.290861470926803,-1.522793802371322e-05,-4.763758846756909e-05,5.001229780223584e-05,-1.880192851161752,-0.0029339279223317568,-0.0052510837939708024,0.006015132090381784,-2.0803158469456853,26.448705457191892,1.3574743643806382,26.483518591970412,0.05127979811307639,25.881792451549742,0.99481324067867,25.900904113349537,0.038417886556538466,3.410325161925744e-11,3.2812732932799335e-12,3.4260743211897444e-11,0.09592058115979303,1.00010107963596,-0.0010949376654743933,1.0001016790194404,-0.0010948265633233044,-2.114325424418542
12633802816.901411,0.01651529964207843,-0.004918544794308109,0.01723215613790832,-0.2894532746953563,59.79319851735841,92.63161333652764,110.253536806146,0.9975949287204467,-148.0153554870633,-21.323860972745564,149.54348032176696,-2.9985119091524255,-38.744855520925775,-38.23814930506118,54.436383895456956,-2.362776448116493,8.19427193513927e-05,6.735764565023849e-05,0.00010607385013397128,0.6880176826837592,-5.34733676554268e-05,-3.199480506621586e-05,6.231427284047851e-05,-2.6024008287622595,-2.8469351695965863e-05,-3.536284058402262e-05,4.539861760185646e-05,-2.248617486273042,-0.004091173098868534,-0.0037581066296011618,0.005555273419405904,-2.398601793395359,26.42094279989909,1.213308127344425,26.448787024123042,0.045889971426261375,25.83783627792733,0.926950015091768,25.854458413501074,0.035860303100822895,3.4431205573054406e-11,2.570841183471958e-12,3.452704941932583e-11,0.07452773045434309,1.0000812371096743,-0.0011146433099312035,1.000081858273874,-0.001114552305376683,-2.4535749709060335
12774647887.323944,0.01581245691610278,-0.00632349698003278,0.017029985548440443,-0.38042537187337894,68.84839413338857,65.12995296980047,94.77347808640786,0.757651240634986,-149.55305718958624,20.787379785542843,150.99083440096635,3.003480871456516,-53.14408583509736,-10.032344565743433,54.082731039898455,-2.9550120229605388,9.1601948032674e-05,3.343871312702217e-05,9.751443184971133e-05,0.3500134085301959,-5.689540429080073e-05,-1.3390879033373669e-05,5.8450001460223365e-05,-2.9104399494518067,-3.470654374187327e-05,-2.004783409364851e-05,4.008066654077772e-05,-2.617777770181078,-0.00457399751698735,-0.002066537044787773,0.005019166130233849,-2.7172419529265976,26.368487505078775,1.0787673088094063,26.390545129118713,0.04088843008576415,25.783551764035806,0.8675461096577103,25.798142914192415,0.033634580123949404,3.410788447478986e-11,2.263897522798448e-12,3.4182934563014686e-11,0.06627739355867608,1.0000740893086648,-0.0011187146945201465,1.000074715023394,-0.00111863134926743,-2.7915792450595966
12915492957.74648,0.01492634441250884,-0.007575465216404788,0.01673868067578185,-0.46964799375576405,67.14856914326747,39.535684446306895,77.92304333524278,0.5321280956166765,-140.6760687131941,58.92883711332248,152.5200450830244,2.744902311117407,-52.09497064820021,18.47188531580423,55.27292749580997,2.8008426337932217,8.831293606266125e-05,1.433867889080402e-06,8.832457558987211e-05,0.016234789337864767,-5.437911147990289e-05,3.7724896273926155e-06,5.450981052372584e-05,3.0723297520054937,-3.3933824582758386e-05,-5.206357516473011e-06,3.433089875611696e-05,-2.989353026099312,-0.0044094082320471455,-0.0004706723499235757,0.004434457511108626,-3.035252566275284,26.29429865012204,0.958447579121884,26.311760930499016,0.036434644886255356,25.720861564137298,0.8181683994327131,25.733871048315795,0.03179880313717379,3.3991299051077806e-11,1.7873347612642131e-12,3.403825754542419e-11,0.05253374490118401,1.0000611822031316,-0.0011270876116272783,1.0000618173273137,-0.0011270181809743404,-3.1253578642519284
13056338028.169016,0.01351803349667935,-0.008636888662324396,0.016041604513973427,-0.5685438406910346,57.37049166300206,19.41698704033975,60.56725765113781,0.3263475905051931,-123.71151559786335,90.67241747904448,153.38196237828785,2.509103331865959,-38.919310334507834,40.13343600351278,55.905325348859066,2.34083727269384,7.502898737026481e-05,-2.404168599601317e-05,7.878674768854373e-05,-0.3100947376301143,-4.7304360656911826e-05,1.7708906565209245e-05,5.051047325945876e-05,2.783382342306155,-2.7724626713352954e-05,6.332779430803919e-06,2.8438688818473632e-05,2.9170281355992564,-0.003745070435169335,0.0007987271752383104,0.003829297280813231,-3.3517187503504373,26.189444905378878,0.8562263599328851,26.203437713996973,0.03268192563196299,25.605901045045485,0.7804556457845147,25.617792241793563,0.030470089593655405,3.399615064296179e-11,1.362158207513901e-12,3.4023429185213653e-11,0.04004659133882137,1.0000496027842716,-0.0011377928441780778,1.0000502500382347,-0.0011377359183727166,-3.4516873912199064
13197183098.591549,0.012846471088287847,-0.00951319163151772,0.015985388154192388,-0.6374124265424227,42.95474532578992,6.533737401641617,43.44881897632064,0.1509503976954142,-101.35924366079269,114.24085103083976,152.7241576167257,2.296517744963008,-19.596242932143518,50.91109533245905,54.55229019029649,1.938227695353784,5.610725111485943e-05,-4.045685138188228e-05,6.917210746682226e-05,-0.6247226451755153,-3.747315175487416e-05,2.7397726162555748e-05,4.642060427571167e-05,2.5102784634127895,-1.8634099359985295e-05,1.3059125219326519e-05,2.275456900167204e-05,2.5303174399364647,-0.002798841574522221,0.0016151065298540082,0.003231421244909286,-3.6649755790893397,26.10408985126109,0.7744583635346162,26.115575672758226,0.02965938529195285,25.586164870909602,0.7536301159941655,25.59726139947596,0.029446081118052855,3.360649326164836e-11,6.885109965230226e-13,3.3613545435397765e-11,0.02048457375943963,1.0000305062036607,-0.0011381907401768654,1.0000311539227722,-0.0011381555279024861,-3.766315298765308
13338028169.014088,0.011556592462181325,-0.01017953525568207,0.015400576851489052,-0.7221293371363493,27.51501824920612,1.0139458722221695,27.53369418523316,0.0368339670916526,-76.76903771854317,129.26952804713886,150.3465863721592,2.1066948129148515,-0.6112215308645002,50.77279613407359,50.77647505520632,1.5828341118576026,3.603087798189913e-05,-4.757836654495119e-05,5.968186601667406e-05,-0.922642490482235,-2.677990604093603e-05,3.269398897545744e-05,4.22618064295493e-05,2.257080343578436,-9.250971940963096e-06,1.4884377569493754e-05,1.752498723205627e-05,2.126890883451832,-0.0017948791770480798,0.001966802460213351,0.0026626872098881767,-3.9726628708064884,25.982971849349283,0.7138531794674591,25.992776159654692,0.027466975526459797,25.504575369974802,0.7383115414054565,25.515259527092763,0.02894011759590373,3.325190987740309e-11,3.8343475078124904e-13,3.325412053720627e-11,0.01153069879587811,1.000022152063832,-0.0011392922097845002,1.0000228010426147,-0.0011392664797742137,-4.064235144072028
13478873239.43662,0.010337072825457594,-0.010634740878100122,0.014830805377428011,-0.7995909303987322,13.808314234223698,1.6214546124393343,13.90318873680659,0.1168906626732399,-52.526552513665266,136.48089105316157,146.239776879055,1.9381865339215816,13.291327292440164,42.74461175914545,44.763391467077646,1.269326521398329,1.8347733625676706e-05,-4.712275194566381e-05,5.056869664260044e-05,-1.199495531800708,-1.6753448007318157e-05,3.4200704871815726e-05,3.808367411192036e-05,2.0262965027119755,-1.5942856183585406e-06,1.2922047073848069e-05,1.302002485449434e-05,1.6935531416158407,-0.0009105765162505766,0.0019396408291223511,0.0021427450006814806,-4.273473551840775,25.86529314580547,0.6756872567370706,25.87411723687145,0.0261173771843977,25.43052010297024,0.7345781575516439,25.441127289825925,0.02887766157546927,3.2917870892857945e-11,3.8685068554161123e-13,3.292014394822368e-11,0.011751454978254135,1.000022810687498,-0.0011417193632178827,1.000023462433971,-0.0011416928243568106,-4.341088185390501
13619718309.859154,0.008424243662451314,-0.010882131872275594,0.013761855811261338,-0.9120266398584517,3.500494834257532,6.269333606625935,7.180390515552271,1.0615634688829083,-30.78148195153443,137.16706501219187,140.57845978382147,1.79154788458339,20.009585800848605,31.20280446132352,37.067486159343375,1.000578979963043,5.107948029021607e-06,-4.173745649046288e-05,4.204885738471936e-05,-1.4490190630213466,-8.423065845187044e-06,3.2892431235341845e-05,3.395379317254624e-05,1.821488308716132,3.3151178161654404e-06,8.845025255121039e-06,9.44587094442786e-06,1.2122007775034118,-0.00024844007994487694,0.001665993957154428,0.001684416319856254,-4.56435563323423,25.660142018656366,0.6591497078819151,25.66860663836304,0.02568203960823394,25.333799261295855,0.7413931366067698,25.344645367308697,0.029256630044817145,3.202200570764117e-11,3.077175926472601e-14,3.202202049280108e-11,0.0009609563521330094,1.0000126981108963,-0.0011261492310570861,1.0000133322086888,-0.001126134455223985,-4.590611716611139
13760563380.281693,0.007938934459029712,-0.010980670195597477,0.01354997410658973,-0.9448057071797379,-2.838307059788837,12.770070210326136,13.081692556481602,1.7895036046729087,-13.078715024776129,132.81334898351523,133.45575467141276,1.6689542584717367,20.036473448588872,20.29454599409549,28.518921181602654,0.7917969360261592,-3.101926275739475e-06,-3.420031860546871e-05,3.4340700915032184e-05,-1.6612475969690115,-2.3119014116423762e-06,2.9878229401529718e-05,2.9967540444747703e-05,1.6480199096216899,5.413827687381849e-06,4.322089203938992e-06,6.927480444971914e-06,0.6737295074191753,0.00016220251331633992,0.0012847536903408978,0.0012949523930132307,-4.837976362260743,25.62136822170402,0.6602015901759151,25.629872720944505,0.02576191578130911,25.29723230025861,0.7564283625855529,25.308538992224968,0.029892718373038106,3.1976182878366195e-11,-5.759137828001864e-14,3.1976234741407114e-11,-0.0018010691340638778,1.0000105821352183,-0.0011358934492350183,1.0000112272551476,-0.0011358809406697011,-4.802840250558804
13901408450.704226,0.0069251409957612475,-0.010894378211034011,0.012909107421360536,-1.004566749487139,-5.689835203168912,19.550095282056667,20.361248738147534,1.854011646129221,0.3244720455358365,125.88927745263155,125.88969560553393,1.5682188926115102,15.726875208119088,12.739056676306538,20.239025885993154,0.6808198771816413,-7.111092488830469e-06,-2.6689435406711135e-05,2.762052857411869e-05,-1.831185665144772,1.7048327920523336e-06,2.620386876700185e-05,2.6259268710440357e-05,1.5058275443311488,5.406259696778134e-06,4.855666397092837e-07,5.4280216350532515e-06,0.08957528608386411,0.0003628114324236173,0.0009048248594900858,0.0009748539182095595,-5.093734910710978,25.531494132422317,0.6803176592699444,25.540556469102818,0.02663991034320921,25.228196330392123,0.7806934669859795,25.240272826857584,0.03093540259019948,3.18556438364818e-11,6.665301602922654e-14,3.185571356697769e-11,0.0020923425407644485,1.0000148677789544,-0.0011436110028529831,1.0000155216920816,-0.001143593501617063,-4.972778318734563
14042253521.126764,0.005962707562363168,-0.010688702622805385,0.012239372746714989,-1.061945172147112,-6.0026418157284285,25.16069193420011,25.86681517650857,1.8049908399984251,9.202148609964034,117.7825399445461,118.14146712661248,1.492826421469454,9.814589443912958,9.186488749637729,13.443129899684381,0.7523541402132456,-8.105181485518116e-06,-2.0557438123651802e-05,2.2097561610298958e-05,-1.946353324758328,3.88465303011456e-06,2.2628719800571053e-05,2.2959736256698042e-05,1.4007843545767729,4.220528455403559e-06,-2.0712816769192438e-06,4.70139003147075e-06,-0.456231212404306,0.00041266823014535,0.0005938390391712191,0.0007231458169795994,-5.319694686200017,25.43735357030413,0.7135915178951032,25.447360757357064,0.02804554387732177,25.17133227246593,0.8106927475041683,25.18438387377664,0.03219585698705325,3.153661621187064e-11,9.549810434226214e-14,3.1536760803588483e-11,0.0030281565974977494,1.0000162939228723,-0.0011449931970378155,1.0000169494166875,-0.0011449740405701835,-5.087945978348121
